Date,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,Site Latitude,Site Longitude,Dominant Source,Elevation (m),Measurement Scale,Measurement Scale Definition,Monitor Type,Monitoring Agency,Monitoring Objective,NAAQS Primary Monitor?,Networks,Probe Height (m),QA Primary Monitor?
2023-09-30,010030010,3,4.8,Micrograms/cubic meter (LC),27,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-01,010030010,3,4.8,Micrograms/cubic meter (LC),27,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-02,010030010,3,3.1,Micrograms/cubic meter (LC),17,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-03,010030010,3,21.5,Micrograms/cubic meter (LC),74,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-04,010030010,3,27.9,Micrograms/cubic meter (LC),86,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-05,010030010,3,11.5,Micrograms/cubic meter (LC),55,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-06,010030010,3,8.5,Micrograms/cubic meter (LC),47,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-07,010030010,3,3.3,Micrograms/cubic meter (LC),18,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-08,010030010,3,2.3,Micrograms/cubic meter (LC),13,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-09,010030010,3,2,Micrograms/cubic meter (LC),11,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-10,010030010,3,4.4,Micrograms/cubic meter (LC),24,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-11,010030010,3,3,Micrograms/cubic meter (LC),17,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-12,010030010,3,0,Micrograms/cubic meter (LC),0,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-13,010030010,3,2.7,Micrograms/cubic meter (LC),15,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-14,010030010,3,4.4,Micrograms/cubic meter (LC),24,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-15,010030010,3,2.9,Micrograms/cubic meter (LC),16,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-16,010030010,3,0.8,Micrograms/cubic meter (LC),4,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-17,010030010,3,4,Micrograms/cubic meter (LC),22,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-18,010030010,3,7.3,Micrograms/cubic meter (LC),41,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-19,010030010,3,3.1,Micrograms/cubic meter (LC),17,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-20,010030010,3,4.6,Micrograms/cubic meter (LC),26,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-24,010030010,3,6,Micrograms/cubic meter (LC),33,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-25,010030010,3,3.6,Micrograms/cubic meter (LC),20,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-26,010030010,3,3.5,Micrograms/cubic meter (LC),19,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-27,010030010,3,2.4,Micrograms/cubic meter (LC),13,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-28,010030010,3,1.9,Micrograms/cubic meter (LC),11,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-29,010030010,3,2.2,Micrograms/cubic meter (LC),12,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-30,010030010,3,1.8,Micrograms/cubic meter (LC),10,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-10-31,010030010,3,2.1,Micrograms/cubic meter (LC),12,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-01,010030010,3,2.6,Micrograms/cubic meter (LC),14,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-02,010030010,3,5.3,Micrograms/cubic meter (LC),29,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-03,010030010,3,5.2,Micrograms/cubic meter (LC),29,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-04,010030010,3,6.2,Micrograms/cubic meter (LC),34,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-05,010030010,3,7.2,Micrograms/cubic meter (LC),40,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-06,010030010,3,29.2,Micrograms/cubic meter (LC),88,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-07,010030010,3,6.6,Micrograms/cubic meter (LC),37,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-08,010030010,3,3.7,Micrograms/cubic meter (LC),21,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-09,010030010,3,3.8,Micrograms/cubic meter (LC),21,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-10,010030010,3,4.9,Micrograms/cubic meter (LC),27,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-11,010030010,3,5.9,Micrograms/cubic meter (LC),33,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-12,010030010,3,7.4,Micrograms/cubic meter (LC),41,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-13,010030010,3,6.7,Micrograms/cubic meter (LC),37,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-14,010030010,3,5.1,Micrograms/cubic meter (LC),28,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-15,010030010,3,2.8,Micrograms/cubic meter (LC),16,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-16,010030010,3,3.9,Micrograms/cubic meter (LC),22,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-17,010030010,3,5.3,Micrograms/cubic meter (LC),29,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-18,010030010,3,5,Micrograms/cubic meter (LC),28,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-19,010030010,3,6.4,Micrograms/cubic meter (LC),36,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-20,010030010,3,7.8,Micrograms/cubic meter (LC),43,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-21,010030010,3,3.3,Micrograms/cubic meter (LC),18,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-22,010030010,3,2.4,Micrograms/cubic meter (LC),13,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-23,010030010,3,8.8,Micrograms/cubic meter (LC),49,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-24,010030010,3,6.7,Micrograms/cubic meter (LC),37,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-25,010030010,3,6.9,Micrograms/cubic meter (LC),38,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-26,010030010,3,3.3,Micrograms/cubic meter (LC),18,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-27,010030010,3,2.4,Micrograms/cubic meter (LC),13,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-28,010030010,3,2.7,Micrograms/cubic meter (LC),15,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-29,010030010,3,6.2,Micrograms/cubic meter (LC),34,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-11-30,010030010,3,11.9,Micrograms/cubic meter (LC),56,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-01,010030010,3,5,Micrograms/cubic meter (LC),28,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-02,010030010,3,1.4,Micrograms/cubic meter (LC),8,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-03,010030010,3,2.2,Micrograms/cubic meter (LC),12,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
2023-12-04,010030010,3,7.5,Micrograms/cubic meter (LC),42,"FAIRHOPE, Alabama",1,100,88101,PM2.5 - Local Conditions,209,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,19300,"Daphne-Fairhope-Foley, AL",30.497478,-87.880258,POINT,37.19,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,10,
